month;country;code;value;netto;quantity;region;district;direction_eng;measure_eng;load_date  
01/2016;DE;8309909000;48343;4020;0;46000;01;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;CN;9018905001;105259;25936;1280000;36000;04;IM;ShT;2024-02-01T00:00:00.000+03:00     
01/2016;PL;9603500009;34322;750;5097;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00           
01/2016;DE;7326909309;78889;6612;0;40000;02;IM;1;2024-05-01T00:00:00.000+03:00               
01/2016;CZ;7306307708;308;3;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;BY;7318240009;1;0;0;92000;04;IM;1;2024-02-01T00:00:00.000+03:00                      
01/2016;BY;7604299000;0;62;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                     
01/2016;US;9017809000;77;0;3;46000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                   
01/2016;KR;7318163009;3352;481;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;KZ;1902301000;1607;1825;0;01000;06;IM;1;2024-04-01T00:00:00.000+03:00                
01/2016;BD;6110909000;9383;333;785;45000;01;IM;ShT;2024-04-01T00:00:00.000+03:00             
01/2016;DE;8202100000;13;1;0;65000;05;IM;1;2024-03-01T00:00:00.000+03:00                     
01/2016;MX;8536490000;5101;31;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;JP;8483405900;32506;700;1;05000;07;IM;ShT;2024-03-01T00:00:00.000+03:00              
01/2016;IT;8544499108;12;1;0;87000;02;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;FR;3920208000;8510;3000;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00                
01/2016;MY;8536490000;7904;11;0;61000;01;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;BE;7419999000;2;0;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00                      
01/2016;DE;4421909800;37567;3729;0;65000;05;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;PH;8302100000;498;198;0;05000;07;IM;1;2024-05-01T00:00:00.000+03:00                  
01/2016;FR;8544429009;30141;558;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                
01/2016;IE;4016999708;3498;1;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;TW;4008211000;24;1;1;45000;01;IM;M2;2024-02-01T00:00:00.000+03:00                    
01/2016;KZ;8423101000;59;3;8;45000;01;IM;ShT;2024-03-01T00:00:00.000+03:00                   
01/2016;BY;9405109808;3277;3255;0;15000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;NL;7326909309;439;74;0;92000;04;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;AF;0806209000;29000;20000;0;41000;02;IM;1;2024-04-01T00:00:00.000+03:00              
01/2016;TW;8458190000;17056;2550;1;22000;04;IM;ShT;2024-01-01T00:00:00.000+03:00             
01/2016;BY;4013900000;2;0;2;45000;01;IM;ShT;2024-04-01T00:00:00.000+03:00                    
01/2016;PR;9017801000;3;0;200;40000;02;IM;ShT;2024-02-01T00:00:00.000+03:00                  
01/2016;US;9608101000;33;1;25;46000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                  
01/2016;TR;8302420000;62726;33971;0;46000;01;IM;1;2024-01-01T00:00:00.000+03:00              
01/2016;US;8428909000;55490;7582;3;46000;01;IM;ShT;2024-04-01T00:00:00.000+03:00             
01/2016;HK;8513100000;201;17;60;27000;02;IM;ShT;2024-03-01T00:00:00.000+03:00                
01/2016;BY;9613900000;26;1;0;63000;04;IM;1;2024-03-01T00:00:00.000+03:00                     
01/2016;CN;9025808000;11013;357;57000;36000;04;IM;ShT;2024-01-01T00:00:00.000+03:00          
01/2016;BY;8504210000;25786;14000;13;50000;06;IM;ShT;2024-04-01T00:00:00.000+03:00           
01/2016;KZ;6209200000;762;19;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;ES;7318220001;109;4;0;22000;04;IM;1;2024-04-01T00:00:00.000+03:00                    
01/2016;CN;9504908009;86233;8430;9075;46000;01;IM;ShT;2024-01-01T00:00:00.000+03:00          
01/2016;US;9030310000;24745;203;126;45000;01;IM;ShT;2024-04-01T00:00:00.000+03:00            
01/2016;TW;3212100000;188529;26129;0;45000;01;IM;1;2024-05-01T00:00:00.000+03:00             
01/2016;BY;6113009000;16409;3636;0;66000;01;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;CN;8537109900;92;16;0;53000;04;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;SK;2921519000;231391;64800;0;92000;04;IM;1;2024-03-01T00:00:00.000+03:00             
01/2016;DE;2909440000;55342;27000;0;92000;04;IM;1;2024-05-01T00:00:00.000+03:00              
01/2016;BY;7020008000;1460;3215;0;15000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;TW;7326909309;6416;885;0;46000;01;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;TW;8516808000;12;1;2;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                   
01/2016;CN;8504102000;1010;52;10000;27000;02;IM;ShT;2024-01-01T00:00:00.000+03:00            
01/2016;BG;8481805990;163936;6091;0;46000;01;IM;1;2024-02-01T00:00:00.000+03:00              
01/2016;JP;3820000000;21748;16419;0;05000;07;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;FI;8302300009;1392;65;0;29000;01;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;CN;5808100000;728;120;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;ID;8421230000;23101;2694;4354;40000;02;IM;ShT;2024-02-01T00:00:00.000+03:00          
01/2016;CZ;2704001900;215711;523240;0;92000;04;IM;1;2024-03-01T00:00:00.000+03:00            
01/2016;KZ;7322190000;19732;17418;0;57000;04;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;BY;8502202000;32864;25330;609;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00          
01/2016;CZ;7320208508;26;2;0;45000;01;IM;1;2024-05-01T00:00:00.000+03:00                     
01/2016;CN;8213000000;2535;689;0;27000;02;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;KR;9114900009;1768;0;0;08000;07;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;ID;8443319900;142923;5614;244;45000;01;IM;ShT;2024-03-01T00:00:00.000+03:00          
01/2016;SI;6110119000;371;1;7;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                  
01/2016;KZ;9506620000;28;1;3;45000;01;IM;ShT;2024-06-01T00:00:00.000+03:00                   
01/2016;CN;7318161000;154;23;0;27000;02;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;ES;8477908000;2264;7;0;28000;01;IM;1;2024-04-01T00:00:00.000+03:00                   
01/2016;MX;8431492000;44977;6962;0;46000;01;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;ID;9403500001;15355;7731;112;46000;01;IM;ShT;2024-02-01T00:00:00.000+03:00           
01/2016;SK;8301200009;2376;50;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;KZ;0407210000;93272;120000;1814;54000;01;IM;1000 ShT;2024-02-01T00:00:00.000+03:00   
01/2016;CN;9609909000;1791;300;0;89000;04;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;CN;6506101000;569;90;1020;08000;07;IM;ShT;2024-03-01T00:00:00.000+03:00              
01/2016;HK;7318220009;2400;352;0;27000;02;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;BY;2501005100;19483;898500;0;27000;02;IM;1;2024-02-01T00:00:00.000+03:00             
01/2016;CA;8544429007;1788;8;0;64000;07;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;PT;6912005000;44498;19232;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;CN;6815990009;514708;378093;0;19000;02;IM;1;2024-02-01T00:00:00.000+03:00            
01/2016;DE;8546200000;3;0;0;22000;04;IM;1;2024-03-01T00:00:00.000+03:00                      
01/2016;BY;3004900009;82108;2641;0;45000;01;IM;1;2024-06-01T00:00:00.000+03:00               
01/2016;HU;8528722009;1439;2;1;45000;01;IM;ShT;2024-06-01T00:00:00.000+03:00                 
01/2016;ID;6114200000;129;5;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                    
01/2016;BY;4010350000;64;7;0;75000;05;IM;1;2024-01-01T00:00:00.000+03:00                     
01/2016;KZ;1704909900;2548;1992;0;29000;01;IM;1;2024-04-01T00:00:00.000+03:00                
01/2016;BY;2501009110;567;5200;0;27000;02;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;DE;3811900000;4867167;1611990;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00          
01/2016;CN;6406905000;24614;3905;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;CH;8209008000;557;0;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;GB;8708999709;288;96;0;73000;04;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;CN;0307599000;1200;500;0;05000;07;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;KR;7318159009;471;333;0;05000;07;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;CH;3214101009;1231;188;0;22000;04;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;IT;5404901000;6806;1503;0;03000;03;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;CN;4107921000;748;171;440;45000;01;IM;M2;2024-02-01T00:00:00.000+03:00               
01/2016;TW;3926909709;71;1;0;27000;02;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;BY;4823908597;2207;505;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00                 
01/2016;BY;8539293009;117;2;10;49000;02;IM;ShT;2024-01-01T00:00:00.000+03:00                 
01/2016;UA;8421392009;1530;377;85;54000;01;IM;ShT;2024-03-01T00:00:00.000+03:00              
01/2016;CN;2913000000;84;0;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                     
01/2016;US;8504409000;69101;2225;21;46000;01;IM;ShT;2024-03-01T00:00:00.000+03:00            
01/2016;DE;6909120000;874;1;0;75000;05;IM;1;2024-05-01T00:00:00.000+03:00                    
01/2016;FI;3920202900;2584;503;0;70000;01;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;BY;2839190000;19023;199000;0;15000;01;IM;1;2024-01-01T00:00:00.000+03:00             
01/2016;DE;8408205799;1870;2102;9;58000;02;IM;ShT;2024-03-01T00:00:00.000+03:00              
01/2016;TR;3921120000;6787;830;0;03000;03;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;US;8536303000;353;2;0;40000;02;IM;1;2024-04-01T00:00:00.000+03:00                    
01/2016;CZ;8708291000;22984;14658;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00              
01/2016;IT;8421392009;69;3;3;65000;05;IM;ShT;2024-03-01T00:00:00.000+03:00                   
01/2016;JP;3923900000;3239;688;0;36000;04;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;CN;8308900000;283;53;0;60000;03;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;KR;8302490009;663;2;0;40000;02;IM;1;2024-01-01T00:00:00.000+03:00                    
01/2016;JP;8301700000;26488;177;0;29000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;JP;8422400008;240500;6060;20;45000;01;IM;ShT;2024-05-01T00:00:00.000+03:00           
01/2016;DE;9027801100;2259;2;1;27000;02;IM;ShT;2024-02-01T00:00:00.000+03:00                 
01/2016;TH;6402993900;37;2;1;49000;02;IM;PAR;2024-06-01T00:00:00.000+03:00                   
01/2016;DE;3912398500;3228;1014;0;70000;01;IM;1;2024-06-01T00:00:00.000+03:00                
01/2016;CN;7210490009;246872;398180;0;57000;04;IM;1;2024-03-01T00:00:00.000+03:00            
01/2016;PL;3214101009;36;11;0;40000;02;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;DE;5401109000;1992;94;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;FR;9032890000;1203;1;4;46000;01;IM;ShT;2024-05-01T00:00:00.000+03:00                 
01/2016;US;3707100000;16418;900;0;17000;01;IM;1;2024-03-01T00:00:00.000+03:00                
01/2016;CN;6204599000;624;6;25;40000;02;IM;ShT;2024-03-01T00:00:00.000+03:00                 
01/2016;CN;4820103000;44;20;0;52000;06;IM;1;2024-07-01T00:00:00.000+03:00                    
01/2016;CN;9004901000;515;63;960;28000;01;IM;ShT;2024-05-01T00:00:00.000+03:00               
01/2016;KR;8512309009;13936;1739;0;05000;07;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;SG;9027801700;189147;1098;37;45000;01;IM;ShT;2024-04-01T00:00:00.000+03:00           
01/2016;FR;3403990000;33897;6519;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;DK;9026204000;1055;10;20;18000;03;IM;ShT;2024-06-01T00:00:00.000+03:00               
01/2016;CN;8483908100;9862;4185;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                
01/2016;FR;8708409909;1732;86;0;40000;02;IM;1;2024-04-01T00:00:00.000+03:00                  
01/2016;IT;7307999009;65;0;0;75000;05;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;LT;4016930005;18;9;0;27000;02;IM;1;2024-04-01T00:00:00.000+03:00                     
01/2016;KZ;0402219900;19010;20289;0;75000;05;IM;1;2024-04-01T00:00:00.000+03:00              
01/2016;NO;7307929000;2;0;0;46000;01;IM;1;2024-04-01T00:00:00.000+03:00                      
01/2016;EE;6204430000;7637;97;217;45000;01;IM;ShT;2024-05-01T00:00:00.000+03:00              
01/2016;PT;6203329000;28317;321;334;45000;01;IM;ShT;2024-03-01T00:00:00.000+03:00            
01/2016;US;9025192000;228;1;1;64000;07;IM;ShT;2024-02-01T00:00:00.000+03:00                  
01/2016;IT;3903909000;873;745;0;46000;01;IM;1;2024-04-01T00:00:00.000+03:00                  
01/2016;HU;8413703000;1227;118;49;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00              
01/2016;IT;8450190000;11460;2051;24;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00            
01/2016;ES;8483105000;63;3;1;45000;01;IM;ShT;2024-05-01T00:00:00.000+03:00                   
01/2016;BR;3006400000;2586;15;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;AT;7326909309;3290;6;0;18000;03;IM;1;2024-04-01T00:00:00.000+03:00                   
01/2016;BG;6910100000;107170;64349;3643;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00        
01/2016;IR;9029900009;31;0;0;65000;05;IM;1;2024-04-01T00:00:00.000+03:00                     
01/2016;PL;6202139000;631;7;5;45000;01;IM;ShT;2024-04-01T00:00:00.000+03:00                  
01/2016;CN;9405911000;1018;682;0;58000;02;IM;1;2024-04-01T00:00:00.000+03:00                 
01/2016;FR;1806205000;851;180;0;46000;01;IM;1;2024-05-01T00:00:00.000+03:00                  
01/2016;ZA;8708299009;21;7;0;22000;04;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;BR;2106909809;229866;39787;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00             
01/2016;DE;7318190009;188;1;0;70000;01;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;PL;6201131000;2582;19;24;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00               
01/2016;FI;8412904008;4121;39;0;40000;02;IM;1;2024-06-01T00:00:00.000+03:00                  
01/2016;HU;4009110000;103;8;0;29000;01;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;FI;1904201000;328;76;0;41000;02;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;FI;4016930005;1473;2;0;47000;02;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;CN;7307210009;16804;1250;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;US;4016100009;1;0;0;45000;01;IM;1;2024-06-01T00:00:00.000+03:00                      
01/2016;KR;3921906000;70580;55306;0;73000;04;IM;1;2024-02-01T00:00:00.000+03:00              
01/2016;IT;8483502000;898;1;26;17000;01;IM;ShT;2024-04-01T00:00:00.000+03:00                 
01/2016;US;8471500000;1986565;6729;491;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00         
01/2016;SE;4811900000;256;5;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;ID;6102309000;531;17;51;46000;01;IM;ShT;2024-03-01T00:00:00.000+03:00                
01/2016;TW;8207703800;87;1;0;75000;05;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;DE;4016999708;5159;58;0;41000;02;IM;1;2024-05-01T00:00:00.000+03:00                  
01/2016;DE;4911990000;398;3;0;61000;01;IM;1;2024-04-01T00:00:00.000+03:00                    
01/2016;HU;8424890009;2455;4;4;28000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                 
01/2016;ZA;2204219300;33526;22418;14733;45000;01;IM;L;2024-02-01T00:00:00.000+03:00          
01/2016;PL;4802568000;2377;1750;0;27000;02;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;CN;3921110000;337;145;0;05000;07;IM;1;2024-04-01T00:00:00.000+03:00                  
01/2016;JP;4016999708;4196;491;0;28000;01;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;DE;3214101009;1657;63;0;65000;05;IM;1;2024-05-01T00:00:00.000+03:00                  
01/2016;CN;4010330000;67;14;0;50000;06;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;JP;8511300008;173;34;120;25000;06;IM;ShT;2024-02-01T00:00:00.000+03:00               
01/2016;TN;8517620009;5095;1;4;46000;01;IM;ShT;2024-03-01T00:00:00.000+03:00                 
01/2016;RO;7326199009;21117;3120;0;29000;01;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;FR;8511500008;494;11;2;40000;02;IM;ShT;2024-03-01T00:00:00.000+03:00                 
01/2016;PL;4016910000;15421;1601;0;46000;01;IM;1;2024-05-01T00:00:00.000+03:00               
01/2016;TH;8536501907;120;0;0;92000;04;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;MX;8471800000;92;3;2;46000;01;IM;ShT;2024-03-01T00:00:00.000+03:00                   
01/2016;CN;8418402008;34560;11981;288;05000;07;IM;ShT;2024-03-01T00:00:00.000+03:00          
01/2016;CN;9025808000;10;2;80;60000;03;IM;ShT;2024-01-01T00:00:00.000+03:00                  
01/2016;CN;8541409000;37640;343;172660;27000;02;IM;ShT;2024-04-01T00:00:00.000+03:00         
01/2016;KR;9030310000;1203;6;4;46000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                 
01/2016;KR;7318210009;4396;3154;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;ES;2915609000;352;50;0;46000;01;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;CN;8207703500;519;1;0;15000;01;IM;1;2024-05-01T00:00:00.000+03:00                    
01/2016;IN;6203429000;55262;2302;13044;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00         
01/2016;BY;8413810000;46968;18294;4410;22000;04;IM;ShT;2024-03-01T00:00:00.000+03:00         
01/2016;BY;3306100000;11;2;0;22000;04;IM;1;2024-01-01T00:00:00.000+03:00                     
01/2016;GB;2936240000;2081;200;0;41000;02;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;PL;8201600000;11428;778;0;41000;02;IM;1;2024-03-01T00:00:00.000+03:00                
01/2016;US;3506990000;367;7;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                    
01/2016;BY;8515900000;797;111;0;66000;01;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;KZ;1001912000;211618;2415;0;53000;04;IM;1;2024-05-01T00:00:00.000+03:00              
01/2016;BY;7307299009;29;2;0;40000;02;IM;1;2024-03-01T00:00:00.000+03:00                     
01/2016;DE;4901990000;19550;10;0;19000;02;IM;1;2024-04-01T00:00:00.000+03:00                 
01/2016;CN;7324100009;82760;22986;0;60000;03;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;PL;7315900000;5345;35;0;60000;03;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;IT;7116208000;3802;1;952;04000;06;IM;G;2024-05-01T00:00:00.000+03:00                 
01/2016;BY;8512909001;924;137;0;61000;01;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;VN;6104520000;28;1;5;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                   
